ID.ornitho.ch	ID.Espèce.Biolovision	Espèce	Nom.scientifique	Famille	Date	Jour	Mois	Année	Heure.début	Heure.fin	Commune	Département	Type.de.localisation	Altitude	Nombre
893794	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.375	0.44791666666666669	Hostens	33	Jardin	82	2
894107	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.41666666666666669	0.54166666666666663	Fouquereuil	62	Jardin	27	4
894147	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.43055555555555558	0.47222222222222227	Outreau	62	Jardin	51	1
894347	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.58333333333333337	0.61458333333333337	Vieil-Moutier	62	Jardin	202	7
894365	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.3888888888888889	0.51388888888888895	Anzin-Saint-Aubin	62	Jardin	68	3
894404	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.45833333333333331	0.5	Naujac-sur-Mer	33	Jardin	20	12
894429	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.63888888888888895	0.65972222222222221	Violaines	62	Jardin	22	1
894916	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.375	0.38194444444444442	Cestas	33	Jardin	55	3
895122	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.41666666666666669	0.5625	Saint-Quentin-de-Caplong	33	Jardin	70	5
896651	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.41666666666666669	0.5	Bouquehault	62	Jardin	82	1
899732	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.54166666666666663	0.58333333333333337	Carignan-de-Bordeaux	33	Jardin	35	3
901309	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.41666666666666669	0.66666666666666663	Boulogne-sur-Mer	62	Jardin	25	2
903498	370	Mésange charbonnière	Parus major	Paridae	28.12.2014	28	12	2014	0.4375	0.45833333333333331	Ligny-sur-Canche	62	Jardin	66	6
895454	370	Mésange charbonnière	Parus major	Paridae	29.12.2014	29	12	2014	0.36458333333333331	0.375	Haillan (Le)	33	Jardin	21	1
895544	370	Mésange charbonnière	Parus major	Paridae	29.12.2014	29	12	2014	0.375	0.54166666666666663	Anzin-Saint-Aubin	62	Jardin	68	3
895755	370	Mésange charbonnière	Parus major	Paridae	29.12.2014	29	12	2014	0.52083333333333337	0.54166666666666663	Mérignac	33	Jardin	40	6
896292	370	Mésange charbonnière	Parus major	Paridae	29.12.2014	29	12	2014	0.42708333333333331	0.54166666666666663	Vieil-Moutier	62	Jardin	202	5
896364	370	Mésange charbonnière	Parus major	Paridae	29.12.2014	29	12	2014	0.45833333333333331	0.58333333333333337	Andernos-les-Bains	33	Jardin	13	2
896677	370	Mésange charbonnière	Parus major	Paridae	29.12.2014	29	12	2014	0.41666666666666669	0.5	Bouquehault	62	Jardin	79	2
902796	370	Mésange charbonnière	Parus major	Paridae	29.12.2014	29	12	2014	0.45833333333333331	0.46527777777777773	Ligny-sur-Canche	62	Jardin	68	2
923939	370	Mésange charbonnière	Parus major	Paridae	29.12.2014	29	12	2014	0.39583333333333331	0.42708333333333331	Isbergues	62	Jardin	25	2
896544	370	Mésange charbonnière	Parus major	Paridae	30.12.2014	30	12	2014	0.3888888888888889	0.3923611111111111	Saint-Martin-du-Bois	33	Jardin	31	4
896670	370	Mésange charbonnière	Parus major	Paridae	30.12.2014	30	12	2014	0.35416666666666669	0.41666666666666669	Hostens	33	Jardin	82	2
896879	370	Mésange charbonnière	Parus major	Paridae	30.12.2014	30	12	2014	0.375	0.47916666666666669	Bouquehault	62	Jardin	82	1
897005	370	Mésange charbonnière	Parus major	Paridae	30.12.2014	30	12	2014	0.36805555555555558	0.57638888888888895	Anzin-Saint-Aubin	62	Jardin	68	3
897184	370	Mésange charbonnière	Parus major	Paridae	30.12.2014	30	12	2014	0.45833333333333331	0.625	Fouquereuil	62	Jardin	27	4
897267	370	Mésange charbonnière	Parus major	Paridae	30.12.2014	30	12	2014	0.51041666666666663	0.58333333333333337	Vieil-Moutier	62	Jardin	202	3
897372	370	Mésange charbonnière	Parus major	Paridae	30.12.2014	30	12	2014	0.54166666666666663	0.6875	Pihem	62	Jardin	114	4
897890	370	Mésange charbonnière	Parus major	Paridae	30.12.2014	30	12	2014	0.375	0.5	Bordeaux	33	Jardin	16	2
898064	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.375	0.41666666666666669	Mérignac	33	Jardin	32	2
898075	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.375	0.45833333333333331	Hostens	33	Jardin	82	2
898133	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.41666666666666669	0.45833333333333331	Gradignan	33	Jardin	37	2
898368	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.36805555555555558	0.53472222222222221	Anzin-Saint-Aubin	62	Jardin	68	3
899235	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.41666666666666669	0.45833333333333331	Camiran	33	Jardin	14	4
899756	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.41666666666666669	0.5	Andernos-les-Bains	33	Jardin	13	1
901315	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.58333333333333337	0.66666666666666663	Boulogne-sur-Mer	62	Jardin	25	2
902064	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.375	0.47916666666666669	Bouquehault	62	Jardin	82	2
902679	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.39583333333333331	0.45833333333333331	Vieil-Moutier	62	Jardin	202	3
903507	370	Mésange charbonnière	Parus major	Paridae	31.12.2014	31	12	2014	0.40277777777777773	0.41666666666666669	Ligny-sur-Canche	62	Jardin	66	3
899844	370	Mésange charbonnière	Parus major	Paridae	01.01.2015	1	1	2015	0.33680555555555558	0.38541666666666669	Hostens	33	Jardin	82	2
900490	370	Mésange charbonnière	Parus major	Paridae	01.01.2015	1	1	2015	0.41666666666666669	0.70833333333333337	Anzin-Saint-Aubin	62	Jardin	68	5
900867	370	Mésange charbonnière	Parus major	Paridae	01.01.2015	1	1	2015	0.40625	0.45833333333333331	Saint-Quentin-de-Caplong	33	Jardin	70	2
900988	370	Mésange charbonnière	Parus major	Paridae	01.01.2015	1	1	2015	0.41666666666666669	0.49305555555555558	Andernos-les-Bains	33	Jardin	13	1
901077	370	Mésange charbonnière	Parus major	Paridae	01.01.2015	1	1	2015	0.65972222222222221	0.70138888888888884	Estauliers	33	Jardin	11	2
901324	370	Mésange charbonnière	Parus major	Paridae	01.01.2015	1	1	2015	0.45833333333333331	0.66666666666666663	Boulogne-sur-Mer	62	Jardin	25	1
902804	370	Mésange charbonnière	Parus major	Paridae	01.01.2015	1	1	2015	0.39583333333333331	0.40277777777777773	Ligny-sur-Canche	62	Jardin	68	3
903034	370	Mésange charbonnière	Parus major	Paridae	01.01.2015	1	1	2015	0.47916666666666669	0.51041666666666663	Ligny-sur-Canche	62	Jardin	64	2
903268	370	Mésange charbonnière	Parus major	Paridae	01.01.2015	1	1	2015	0.34722222222222227	0.37152777777777773	Pihem	62	Jardin	114	1
901388	370	Mésange charbonnière	Parus major	Paridae	02.01.2015	2	1	2015	0.41666666666666669	0.43055555555555558	Mérignac	33	Jardin	32	1
901431	370	Mésange charbonnière	Parus major	Paridae	02.01.2015	2	1	2015	0.375	0.41666666666666669	Anzin-Saint-Aubin	62	Jardin	68	4
902078	370	Mésange charbonnière	Parus major	Paridae	02.01.2015	2	1	2015	0.41666666666666669	0.625	Bouquehault	62	Jardin	82	1
902613	370	Mésange charbonnière	Parus major	Paridae	02.01.2015	2	1	2015	0.4861111111111111	0.52083333333333337	Vieil-Moutier	62	Jardin	202	2
902808	370	Mésange charbonnière	Parus major	Paridae	02.01.2015	2	1	2015	0.4375	0.44444444444444442	Ligny-sur-Canche	62	Jardin	68	3
903038	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.3888888888888889	0.39583333333333331	Ligny-sur-Canche	62	Jardin	64	2
903054	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.41666666666666669	0.4375	Ligny-sur-Canche	62	Jardin	64	1
903247	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.50694444444444442	0.53125	Pihem	62	Jardin	114	5
903296	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.52083333333333337	0.54166666666666663	Bouquehault	62	Jardin	82	1
903351	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.375	0.58333333333333337	Anzin-Saint-Aubin	62	Jardin	68	4
903616	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.41666666666666669	0.4375	Villenave-d'Ornon	33	Jardin	15	2
903850	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.375	0.4375	Saint-Quentin-de-Caplong	33	Jardin	70	4
903932	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.41666666666666669	0.45833333333333331	Sadirac	33	Jardin	103	7
903964	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.33333333333333331	0.5	Filli钁res	62	Jardin	80	6
904034	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.38541666666666669	0.54166666666666663	Vieil-Moutier	62	Jardin	202	4
904167	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.39583333333333331	0.40625	Cestas	33	Jardin	55	3
1019881	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.5	0.51388888888888895	Ligny-sur-Canche	62	Jardin	63	4
1068517	370	Mésange charbonnière	Parus major	Paridae	03.01.2015	3	1	2015	0.41666666666666669	0.58333333333333337	Boulogne-sur-Mer	62	Jardin	25	1
904450	370	Mésange charbonnière	Parus major	Paridae	04.01.2015	4	1	2015	0.35416666666666669	0.39583333333333331	Hostens	33	Jardin	82	2
905080	370	Mésange charbonnière	Parus major	Paridae	04.01.2015	4	1	2015	0.36458333333333331	0.61458333333333337	Anzin-Saint-Aubin	62	Jardin	68	3
905443	370	Mésange charbonnière	Parus major	Paridae	04.01.2015	4	1	2015	0.375	0.47916666666666669	Bouquehault	62	Jardin	82	1
905947	370	Mésange charbonnière	Parus major	Paridae	04.01.2015	4	1	2015	0.41666666666666669	0.45833333333333331	Saint-Quentin-de-Caplong	33	Jardin	70	3
906304	370	Mésange charbonnière	Parus major	Paridae	04.01.2015	4	1	2015	0.42708333333333331	0.60416666666666663	Vieil-Moutier	62	Jardin	202	3
919507	370	Mésange charbonnière	Parus major	Paridae	04.01.2015	4	1	2015	0.4375	0.44791666666666669	Ligny-sur-Canche	62	Jardin	66	3
933009	370	Mésange charbonnière	Parus major	Paridae	04.01.2015	4	1	2015	0.47916666666666669	0.52083333333333337	Ligny-sur-Canche	62	Jardin	64	2
983090	370	Mésange charbonnière	Parus major	Paridae	04.01.2015	4	1	2015	0.65277777777777779	0.69097222222222221	Landrethun-lès-Ardres	62	Jardin	48	1
1068525	370	Mésange charbonnière	Parus major	Paridae	04.01.2015	4	1	2015	0.41666666666666669	0.66666666666666663	Boulogne-sur-Mer	62	Jardin	25	1
906803	370	Mésange charbonnière	Parus major	Paridae	05.01.2015	5	1	2015	0.5625	0.57986111111111105	Bordeaux	33	Jardin	5	2
906958	370	Mésange charbonnière	Parus major	Paridae	05.01.2015	5	1	2015	0.40972222222222227	0.54861111111111105	Vieil-Moutier	62	Jardin	202	3
907002	370	Mésange charbonnière	Parus major	Paridae	05.01.2015	5	1	2015	0.61458333333333337	0.64930555555555558	Calais	62	Jardin	4	1
907086	370	Mésange charbonnière	Parus major	Paridae	05.01.2015	5	1	2015	0.375	0.66666666666666663	Anzin-Saint-Aubin	62	Jardin	68	4
907496	370	Mésange charbonnière	Parus major	Paridae	05.01.2015	5	1	2015	0.45833333333333331	0.60416666666666663	Andernos-les-Bains	33	Jardin	13	2
907589	370	Mésange charbonnière	Parus major	Paridae	05.01.2015	5	1	2015	0.51041666666666663	0.54513888888888895	Bouquehault	62	Jardin	82	1
919514	370	Mésange charbonnière	Parus major	Paridae	05.01.2015	5	1	2015	0.5	0.50694444444444442	Ligny-sur-Canche	62	Jardin	66	5
933013	370	Mésange charbonnière	Parus major	Paridae	05.01.2015	5	1	2015	0.47916666666666669	0.52083333333333337	Ligny-sur-Canche	62	Jardin	68	1
908150	370	Mésange charbonnière	Parus major	Paridae	06.01.2015	6	1	2015	0.375	0.625	Anzin-Saint-Aubin	62	Jardin	68	5
908165	370	Mésange charbonnière	Parus major	Paridae	06.01.2015	6	1	2015	0.43055555555555558	0.55902777777777779	Pihem	62	Jardin	114	5
908431	370	Mésange charbonnière	Parus major	Paridae	06.01.2015	6	1	2015	0.42708333333333331	0.52083333333333337	Vieil-Moutier	62	Jardin	202	5
933016	370	Mésange charbonnière	Parus major	Paridae	06.01.2015	6	1	2015	0.47916666666666669	0.52083333333333337	Ligny-sur-Canche	62	Jardin	64	1
1019887	370	Mésange charbonnière	Parus major	Paridae	06.01.2015	6	1	2015	0.375	0.3888888888888889	Ligny-sur-Canche	62	Jardin	63	1
909462	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0.375	0.70833333333333337	Anzin-Saint-Aubin	62	Jardin	68	4
909531	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0.54166666666666663	0.58333333333333337	Isbergues	62	Jardin	18	3
909697	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0.58333333333333337	0.625	Vendin-le-Vieil	62	Jardin	32	2
909849	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0.61111111111111105	0.61458333333333337	Ligny-sur-Canche	62	Jardin	64	3
910023	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0.5	0.54166666666666663	Bouquehault	62	Jardin	82	1
910245	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0.5	0.54166666666666663	Sadirac	33	Jardin	66	2
910319	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0.40625	0.52083333333333337	Vieil-Moutier	62	Jardin	202	4
910411	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0.41666666666666669	0.5	Léogeats	33	Jardin	45	4
919522	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0.5	0.52083333333333337	Ligny-sur-Canche	62	Jardin	66	3
933048	370	Mésange charbonnière	Parus major	Paridae	07.01.2015	7	1	2015	0	0	Ligny-sur-Canche	62	Jardin	64	1
910822	370	Mésange charbonnière	Parus major	Paridae	08.01.2015	8	1	2015	0.375	0.70833333333333337	Anzin-Saint-Aubin	62	Jardin	68	5
910965	370	Mésange charbonnière	Parus major	Paridae	08.01.2015	8	1	2015	0.51041666666666663	0.54166666666666663	Bouquehault	62	Jardin	82	1
929391	370	Mésange charbonnière	Parus major	Paridae	08.01.2015	8	1	2015	0.65972222222222221	0.66666666666666663	Lillers	62	Jardin	29	1
933064	370	Mésange charbonnière	Parus major	Paridae	08.01.2015	8	1	2015	0.47916666666666669	0.5	Ligny-sur-Canche	62	Jardin	64	2
911782	370	Mésange charbonnière	Parus major	Paridae	09.01.2015	9	1	2015	0.41666666666666669	0.625	Anzin-Saint-Aubin	62	Jardin	68	2
911859	370	Mésange charbonnière	Parus major	Paridae	09.01.2015	9	1	2015	0.41666666666666669	0.55208333333333337	Vieil-Moutier	62	Jardin	202	2
911919	370	Mésange charbonnière	Parus major	Paridae	09.01.2015	9	1	2015	0.51041666666666663	0.54166666666666663	Bouquehault	62	Jardin	82	1
919528	370	Mésange charbonnière	Parus major	Paridae	09.01.2015	9	1	2015	0.40277777777777773	0.40625	Ligny-sur-Canche	62	Jardin	66	2
933075	370	Mésange charbonnière	Parus major	Paridae	09.01.2015	9	1	2015	0.47916666666666669	0.52083333333333337	Ligny-sur-Canche	62	Jardin	64	1
1019891	370	Mésange charbonnière	Parus major	Paridae	09.01.2015	9	1	2015	0.43055555555555558	0.4375	Ligny-sur-Canche	62	Jardin	63	3
912468	370	Mésange charbonnière	Parus major	Paridae	10.01.2015	10	1	2015	0.39583333333333331	0.47916666666666669	Bouquehault	62	Jardin	82	1
912479	370	Mésange charbonnière	Parus major	Paridae	10.01.2015	10	1	2015	0.38541666666666669	0.55208333333333337	Anzin-Saint-Aubin	62	Jardin	68	3
912492	370	Mésange charbonnière	Parus major	Paridae	10.01.2015	10	1	2015	0.5	0.52083333333333337	Bassens	33	Jardin	15	5
912501	370	Mésange charbonnière	Parus major	Paridae	10.01.2015	10	1	2015	0.51388888888888895	0.55555555555555558	Blanquefort	33	Jardin	19	2
912693	370	Mésange charbonnière	Parus major	Paridae	10.01.2015	10	1	2015	0.39583333333333331	0.52083333333333337	Bordeaux	33	Jardin	16	3
912870	370	Mésange charbonnière	Parus major	Paridae	10.01.2015	10	1	2015	0.35416666666666669	0.39583333333333331	Saint-Quentin-de-Caplong	33	Jardin	70	3
915072	370	Mésange charbonnière	Parus major	Paridae	10.01.2015	10	1	2015	0.41666666666666669	0.4375	Sadirac	33	Jardin	103	6
1068529	370	Mésange charbonnière	Parus major	Paridae	10.01.2015	10	1	2015	0.41666666666666669	0.66666666666666663	Boulogne-sur-Mer	62	Jardin	25	2
913389	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.35416666666666669	0.41666666666666669	Hostens	33	Jardin	82	2
913491	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.4375	0.45833333333333331	Saint-Martin-du-Bois	33	Jardin	31	6
913763	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.55902777777777779	0.57638888888888895	Angres	62	Jardin	58	2
913770	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.41666666666666669	0.54166666666666663	Vieil-Moutier	62	Jardin	202	3
913788	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.375	0.58333333333333337	Anzin-Saint-Aubin	62	Jardin	68	5
914279	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.70833333333333337	0.71527777777777779	Salignac	33	Jardin	40	8
914757	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.45833333333333331	0.47916666666666669	Mérignac	33	Jardin	32	2
914882	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.45833333333333331	0.46875	Bouquehault	62	Jardin	79	1
914893	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.375	0.45833333333333331	Bouquehault	62	Jardin	82	1
914931	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.375	0.41666666666666669	Saint-Quentin-de-Caplong	33	Jardin	70	4
926562	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.41666666666666669	0.45833333333333331	Lège-Cap-Ferret	33	Jardin	11	4
933078	370	Mésange charbonnière	Parus major	Paridae	11.01.2015	11	1	2015	0.47916666666666669	0.52083333333333337	Ligny-sur-Canche	62	Jardin	64	2
915734	370	Mésange charbonnière	Parus major	Paridae	12.01.2015	12	1	2015	0.375	0.625	Anzin-Saint-Aubin	62	Jardin	68	4
916151	370	Mésange charbonnière	Parus major	Paridae	12.01.2015	12	1	2015	0.40277777777777773	0.5625	Vieil-Moutier	62	Jardin	202	3
916310	370	Mésange charbonnière	Parus major	Paridae	12.01.2015	12	1	2015	0.51041666666666663	0.54166666666666663	Bouquehault	62	Jardin	82	1
916582	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.45833333333333331	0.5	Cambes	33	Jardin	67	2
916619	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.52083333333333337	0.54166666666666663	Mérignac	33	Jardin	40	3
916640	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.375	0.58333333333333337	Anzin-Saint-Aubin	62	Jardin	68	3
917287	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.51041666666666663	0.54166666666666663	Bouquehault	62	Jardin	82	1
917382	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.41666666666666669	0.45833333333333331	Vieil-Moutier	62	Jardin	202	2
917583	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.45833333333333331	0.47916666666666669	Sadirac	33	Jardin	103	6
929396	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.65277777777777779	0.65625	Lillers	62	Jardin	29	1
933086	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.47916666666666669	0.53125	Ligny-sur-Canche	62	Jardin	64	2
933372	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.41666666666666669	0.4236111111111111	Ligny-sur-Canche	62	Jardin	63	3
1019898	370	Mésange charbonnière	Parus major	Paridae	13.01.2015	13	1	2015	0.58333333333333337	0.60416666666666663	Ligny-sur-Canche	62	Jardin	63	7
917793	370	Mésange charbonnière	Parus major	Paridae	14.01.2015	14	1	2015	0.43402777777777773	0.50694444444444442	Pihem	62	Jardin	114	4
917823	370	Mésange charbonnière	Parus major	Paridae	14.01.2015	14	1	2015	0.375	0.54166666666666663	Anzin-Saint-Aubin	62	Jardin	68	3
917851	370	Mésange charbonnière	Parus major	Paridae	14.01.2015	14	1	2015	0.45833333333333331	0.54166666666666663	Andernos-les-Bains	33	Jardin	13	1
918557	370	Mésange charbonnière	Parus major	Paridae	14.01.2015	14	1	2015	0.45833333333333331	0.66666666666666663	Saint-Martin-au-La・t	62	Jardin	11	8
918630	370	Mésange charbonnière	Parus major	Paridae	14.01.2015	14	1	2015	0.33333333333333331	0.66666666666666663	Mongauzy	33	Jardin	20	3
919235	370	Mésange charbonnière	Parus major	Paridae	14.01.2015	14	1	2015	0.36458333333333331	0.375	Vieil-Moutier	62	Jardin	202	1
919533	370	Mésange charbonnière	Parus major	Paridae	14.01.2015	14	1	2015	0.4375	0.44791666666666669	Ligny-sur-Canche	62	Jardin	66	4
918869	370	Mésange charbonnière	Parus major	Paridae	15.01.2015	15	1	2015	0.41666666666666669	0.58333333333333337	Anzin-Saint-Aubin	62	Jardin	68	2
919044	370	Mésange charbonnière	Parus major	Paridae	15.01.2015	15	1	2015	0.5	0.66666666666666663	Sainte-Eulalie	33	Jardin	34	6
919244	370	Mésange charbonnière	Parus major	Paridae	15.01.2015	15	1	2015	0.40277777777777773	0.4375	Vieil-Moutier	62	Jardin	202	3
919859	370	Mésange charbonnière	Parus major	Paridae	15.01.2015	15	1	2015	0.34722222222222227	0.35416666666666669	Saint-Quentin-de-Caplong	33	Jardin	70	1
922413	370	Mésange charbonnière	Parus major	Paridae	15.01.2015	15	1	2015	0.51041666666666663	0.54166666666666663	Bouquehault	62	Jardin	82	2
933088	370	Mésange charbonnière	Parus major	Paridae	15.01.2015	15	1	2015	0.47916666666666669	0.52083333333333337	Ligny-sur-Canche	62	Jardin	64	1
919537	370	Mésange charbonnière	Parus major	Paridae	16.01.2015	16	1	2015	0.38541666666666669	0.3888888888888889	Ligny-sur-Canche	62	Jardin	66	3
919630	370	Mésange charbonnière	Parus major	Paridae	16.01.2015	16	1	2015	0.41666666666666669	0.4375	Pessac	33	Jardin	53	5
919868	370	Mésange charbonnière	Parus major	Paridae	16.01.2015	16	1	2015	0.39583333333333331	0.43055555555555558	Saint-Quentin-de-Caplong	33	Jardin	70	3
920189	370	Mésange charbonnière	Parus major	Paridae	16.01.2015	16	1	2015	0.5	0.66666666666666663	Anzin-Saint-Aubin	62	Jardin	68	2
922108	370	Mésange charbonnière	Parus major	Paridae	16.01.2015	16	1	2015	0.45833333333333331	0.54166666666666663	Vieil-Moutier	62	Jardin	202	2
922433	370	Mésange charbonnière	Parus major	Paridae	16.01.2015	16	1	2015	0.51041666666666663	0.54513888888888895	Bouquehault	62	Jardin	82	1
933389	370	Mésange charbonnière	Parus major	Paridae	16.01.2015	16	1	2015	0.47222222222222227	0.4826388888888889	Ligny-sur-Canche	62	Jardin	63	1
920824	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.375	0.4375	Anzin-Saint-Aubin	62	Jardin	68	3
921082	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.45833333333333331	0.5	Sadirac	33	Jardin	103	5
921098	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.375	0.4375	Saint-Quentin-de-Caplong	33	Jardin	70	4
921182	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.5	0.52083333333333337	Isbergues	62	Jardin	18	3
921226	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.58333333333333337	0.625	Estaing	62	Jardin	51	1
922118	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.375	0.43055555555555558	Vieil-Moutier	62	Jardin	202	4
922449	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.3611111111111111	0.41666666666666669	Bouquehault	62	Jardin	82	1
924566	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.41666666666666669	0.4236111111111111	Ligny-sur-Canche	62	Jardin	68	3
932480	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.48958333333333331	0.49652777777777773	Ligny-sur-Canche	62	Jardin	66	3
933423	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.45833333333333331	0.46875	Ligny-sur-Canche	62	Jardin	63	4
936819	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.54166666666666663	0.58333333333333337	Saint-Martin-Boulogne	62	Jardin	63	2
1068544	370	Mésange charbonnière	Parus major	Paridae	17.01.2015	17	1	2015	0.41666666666666669	0.66666666666666663	Boulogne-sur-Mer	62	Jardin	25	2
922341	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.36458333333333331	0.40625	Cauchy-・la-Tour	62	Jardin	108	4
922527	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.36805555555555558	0.4513888888888889	Anzin-Saint-Aubin	62	Jardin	68	3
922795	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.375	0.5	Hostens	33	Jardin	82	3
922960	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.54166666666666663	0.58333333333333337	Hardinghen	62	Jardin	80	3
923471	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.61805555555555558	0.625	Bassens	33	Jardin	15	5
924668	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.33333333333333331	0.375	Libercourt	62	Jardin	34	3
924835	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.40625	0.4375	Vieil-Moutier	62	Jardin	202	2
927164	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.54166666666666663	0.70833333333333337	Bouquehault	62	Jardin	82	1
932538	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.4861111111111111	0.48958333333333331	Ligny-sur-Canche	62	Jardin	66	3
957048	370	Mésange charbonnière	Parus major	Paridae	18.01.2015	18	1	2015	0.58333333333333337	0.625	Nielles-lès-Ardres	62	Jardin	8	2
