ID insecte	ID collection	Habitat	Espece	Groupe d'especes	Ordre	Presence
162444	37153	naturel	|Les Chrysotoxes Chrysotoxum|	Chrysotoxes	Diptere	1
168786	38136	naturel	|Les Chrysotoxes Chrysotoxum|	Chrysotoxes	Diptere	1
175433	39246	naturel	|Les Chrysotoxes Chrysotoxum|	Chrysotoxes	Diptere	1
146629	34264	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
147868	34484	naturel	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
150781	35037	naturel	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
152134	35413	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
152444	35496	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
153029	35527	naturel	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
153207	35616	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
153580	35698	naturel	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
154561	35838	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
155835	36058	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
155836	36058	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
157270	36306	grande(s) culture(s)	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
157724	36400	naturel	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
159154	36679	grande(s) culture(s)	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
159180	36683	naturel	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
159940	36786	grande(s) culture(s)	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
160514	36880	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
161456	36999	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
161501	37007	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
163219	37263	naturel	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
166311	37755	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
168109	38025	naturel	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
168499	38095	grande(s) culture(s)	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
172818	38829	urbain	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
180770	40198	naturel	|Les Conopides (autres) Conopidae|	Conopides autres	Diptere	1
147669	34458	naturel	|Les Conopides a  abdomen retreci Physocephala|	Conopides autres	Diptere	1
161457	36999	urbain	|Les Conopides a  abdomen retreci Physocephala|	Conopides autres	Diptere	1
171311	38578	naturel	|Les Conopides a  abdomen retreci Physocephala|	Conopides autres	Diptere	1
172817	38829	urbain	|Les Conopides a  abdomen retreci Physocephala|	Conopides autres	Diptere	1
176164	39338	naturel	|Les Conopides a  abdomen retreci Physocephala|	Conopides autres	Diptere	1
141575	33041	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
144314	33778	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
145102	33956	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
145248	33984	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
146487	34236	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
146502	34240	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
146511	34240	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
146549	34250	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
147071	34319	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
147098	34319	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
147023	34343	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
147183	34372	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
147311	34399	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
147671	34458	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
147672	34458	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
147976	34495	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
148338	34556	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
148339	34556	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
148340	34556	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
148965	34685	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
149116	34719	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
149117	34719	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
149192	34737	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
150274	34942	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
150779	35037	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
150780	35037	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
151031	35111	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
151048	35117	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
151808	35321	grande(s) culture(s)	|Les Empidides Empis et autres|	Empidides	Diptere	1
151759	35329	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
152445	35496	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
153035	35527	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
152617	35529	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
152649	35533	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
153664	35711	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
153690	35714	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
154451	35765	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
154477	35824	grande(s) culture(s)	|Les Empidides Empis et autres|	Empidides	Diptere	1
154479	35824	grande(s) culture(s)	|Les Empidides Empis et autres|	Empidides	Diptere	1
155359	35993	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
155736	36039	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
155737	36039	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
155738	36039	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
155838	36058	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
156013	36102	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
156243	36147	grande(s) culture(s)	|Les Empidides Empis et autres|	Empidides	Diptere	1
156284	36156	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
156526	36206	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
156991	36265	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
157118	36285	grande(s) culture(s)	|Les Empidides Empis et autres|	Empidides	Diptere	1
157155	36295	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
157297	36308	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
157298	36308	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
157364	36321	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
157725	36400	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
158262	36513	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
158814	36633	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
158815	36633	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
159434	36715	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
161475	37003	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
161895	37069	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
161896	37069	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
163488	37313	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
163889	37387	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
166686	37814	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
166687	37814	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
166729	37816	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
166730	37816	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
166731	37816	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
166933	37848	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
166934	37848	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
166935	37848	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
166997	37852	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
168208	38027	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
168161	38035	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
168454	38082	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
168600	38107	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
171312	38578	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
172159	38716	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
173897	38971	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
174333	39042	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
175005	39176	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
175006	39176	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
175545	39259	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
175546	39259	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
176282	39358	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
176526	39390	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
176876	39446	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
176908	39448	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
177684	39566	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
178731	39798	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
180900	40220	naturel	|Les Empidides Empis et autres|	Empidides	Diptere	1
181392	40316	urbain	|Les Empidides Empis et autres|	Empidides	Diptere	1
143638	33609	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
143756	33642	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
145346	33998	grande(s) culture(s)	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
145455	34018	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
145689	34072	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
146473	34234	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
146504	34240	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
146524	34244	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
146530	34246	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
146552	34250	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
147511	34439	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
147524	34444	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
147823	34463	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
147972	34495	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
149826	34848	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
152229	35444	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
152651	35533	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
153952	35748	grande(s) culture(s)	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
155633	36033	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
159290	36695	grande(s) culture(s)	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
161205	36966	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
161282	36972	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
170712	38472	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
170967	38520	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
171437	38599	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
171992	38680	grande(s) culture(s)	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
172457	38763	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
173786	38947	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
173928	38973	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
174483	39068	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
174960	39166	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
175438	39246	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
175779	39277	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
175796	39289	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
176016	39315	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
176147	39334	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
176455	39382	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
176529	39390	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
176909	39448	naturel	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
179257	39887	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
179307	39898	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
179435	39927	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
179686	39980	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
180294	40107	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
180935	40226	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
181303	40306	grande(s) culture(s)	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
182447	40624	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
199458	44223	urbain	|L'Eristale des fleurs Myathropa florea|	Eristale des fleurs	Diptere	1
139842	32534	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
139843	32534	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
139844	32534	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
139871	32538	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
139882	32540	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
139883	32540	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
139886	32542	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
139887	32542	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
139952	32565	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140143	32611	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140178	32623	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140276	32655	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140337	32679	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140382	32685	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140523	32729	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140533	32731	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140609	32755	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140643	32763	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140704	32783	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140828	32817	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140849	32826	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140852	32826	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140860	32830	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140876	32837	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140885	32839	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140901	32843	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140917	32847	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
140927	32850	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141007	32880	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141046	32889	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141037	32890	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141194	32940	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141263	32954	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141526	33030	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141527	33030	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141559	33037	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141593	33045	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141629	33051	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
141957	33126	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142025	33136	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142099	33160	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142111	33164	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142166	33186	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142453	33269	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142481	33278	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142942	33410	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142946	33410	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142947	33410	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142953	33412	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
142954	33412	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143110	33449	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143214	33483	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143382	33531	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143394	33535	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143489	33565	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143546	33586	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143623	33606	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143667	33620	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143758	33642	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143759	33642	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143760	33642	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143768	33642	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
143882	33668	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
144059	33721	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
144150	33743	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
144156	33745	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
144243	33762	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
144244	33762	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
144326	33782	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
144327	33782	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
144801	33881	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
144916	33893	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145267	33988	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145268	33988	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145269	33988	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145270	33988	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145312	33995	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145313	33995	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145347	33998	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145594	34036	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145659	34059	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
145690	34072	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
146503	34240	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
146550	34250	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
146609	34262	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
146628	34264	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
146807	34301	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
147100	34319	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
147176	34372	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
147655	34458	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
147656	34458	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
147657	34458	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
147824	34463	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
148968	34685	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
149444	34781	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
149823	34848	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
149824	34848	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
150256	34939	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
151122	35132	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
151809	35321	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
151810	35321	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
152022	35382	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
152207	35432	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
152230	35444	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
152427	35492	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
152428	35492	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
153026	35527	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
152613	35529	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
152614	35529	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
152653	35533	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
153210	35616	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
153789	35724	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
153791	35724	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
153935	35748	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
154127	35773	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
154430	35822	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
154431	35822	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
154460	35824	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
154461	35824	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
154462	35824	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
154463	35824	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
158166	35897	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
158176	35897	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
155032	35919	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
155033	35919	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
155034	35919	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
155336	35990	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
155337	35990	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
155360	35993	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
155636	36033	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
156301	36163	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
156792	36237	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
156866	36247	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
157078	36280	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
157102	36282	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
157119	36285	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
157482	36349	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
157687	36393	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
157712	36398	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
157713	36398	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
157995	36448	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159006	36665	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159151	36679	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159152	36679	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159153	36679	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159291	36695	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159292	36695	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159431	36715	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159698	36755	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159846	36776	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159847	36776	naturel	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159941	36786	grande(s) culture(s)	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
159958	36791	urbain	|Les Eristales (autres) Eristalis|	Eristales autres	Diptere	1
